LineId,Time,Level,Content,EventId,EventTemplate
622,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
623,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
624,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1283 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
625,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1284 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
626,Sun Dec 04 16:46:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
627,Sun Dec 04 16:46:13 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
628,Sun Dec 04 16:46:45 2005,notice,jk2_init() Found child 1288 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
629,Sun Dec 04 16:47:11 2005,notice,jk2_init() Found child 1291 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
630,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1296 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
631,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1300 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
632,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1298 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
633,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1297 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
634,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1299 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
635,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
636,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
637,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
638,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
639,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
640,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
641,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
642,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
643,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
644,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
645,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1308 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
646,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1309 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
647,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1313 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
648,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1312 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
649,Sun Dec 04 16:52:34 2005,notice,jk2_init() Found child 1320 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
650,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1321 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
651,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1322 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
652,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1323 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
653,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1324 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
654,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1325 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
655,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
656,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
657,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
658,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
659,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
660,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
661,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
662,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
663,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
664,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
665,Sun Dec 04 16:55:54 2005,notice,jk2_init() Found child 1331 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
666,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1338 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
667,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1334 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
668,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1336 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
669,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1337 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
670,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1335 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
671,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
672,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
673,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
674,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
675,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
676,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
677,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
678,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
679,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
680,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
681,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1358 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
682,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1356 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
683,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1354 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
684,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1357 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
685,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1355 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
686,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
687,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
688,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
689,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
690,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
691,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
692,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
693,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
694,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
695,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
696,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1375 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
697,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1376 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
698,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1377 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
699,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
700,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
701,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
702,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
703,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
704,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
705,Sun Dec 04 17:11:23 2005,notice,jk2_init() Found child 1387 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
706,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1390 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
707,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1388 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
708,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1389 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
709,Sun Dec 04 17:12:42 2005,notice,jk2_init() Found child 1393 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
710,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1395 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
711,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1396 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
712,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1394 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
713,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
714,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
715,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
716,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
717,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
718,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
719,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
720,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
721,Sun Dec 04 17:12:56 2005,notice,jk2_init() Found child 1397 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
722,Sun Dec 04 17:12:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
723,Sun Dec 04 17:12:57 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
724,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1414 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
725,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1412 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
726,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1413 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
727,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1448 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
728,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1439 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
729,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1441 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
730,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1450 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>
731,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1449 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
732,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1440 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
733,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
734,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
735,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
736,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
737,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
738,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
739,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
740,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
741,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
742,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
743,Sun Dec 04 17:21:01 2005,notice,jk2_init() Found child 1452 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
744,Sun Dec 04 17:21:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
745,Sun Dec 04 17:21:04 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
746,Sun Dec 04 17:26:04 2005,notice,jk2_init() Found child 1461 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
747,Sun Dec 04 17:26:39 2005,notice,jk2_init() Found child 1462 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
748,Sun Dec 04 17:27:13 2005,notice,jk2_init() Found child 1466 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
749,Sun Dec 04 17:28:00 2005,notice,jk2_init() Found child 1470 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
750,Sun Dec 04 17:28:42 2005,notice,jk2_init() Found child 1477 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
751,Sun Dec 04 17:28:41 2005,notice,jk2_init() Found child 1476 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
752,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1501 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
753,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1502 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
754,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1498 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
755,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1499 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>
756,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
757,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
758,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
759,Sun Dec 04 17:31:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
760,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
761,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
762,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
763,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
764,Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1503 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
765,Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1504 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
