LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
383,03-17,16:13:55.173,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
384,03-17,16:13:55.173,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
385,03-17,16:13:55.783,1702,2113,D,PowerManagerService,"acquire lock=219829192, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
386,03-17,16:13:55.784,1702,2113,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
387,03-17,16:13:55.791,1702,2153,D,PowerManagerService,"release:lock=86152250, flg=0x0, tag=""handleAudioEvent"", name=android"", ws=null, uid=1000, pid=1702",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
388,03-17,16:13:55.793,1702,2153,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
389,03-17,16:13:55.800,28601,28601,V,AudioManager,isBluetoothA2dpOn...,E70,isBluetoothA2dpOn...
390,03-17,16:13:55.804,23650,23689,V,AudioManager,isMusicActive...,E72,isMusicActive...
391,03-17,16:13:55.813,28601,28601,V,AudioManager,isBluetoothScoOn...,E71,isBluetoothScoOn...
392,03-17,16:13:55.821,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 0,E52,getLastAudibleStreamVolume  treamType: <*>
393,03-17,16:13:55.827,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
394,03-17,16:13:55.832,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
395,03-17,16:13:55.834,1702,1702,I,NotificationManager,"cancelNotification,index:-1",E29,"cancelNotification,index:<*>"
396,03-17,16:13:55.836,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
397,03-17,16:13:55.838,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
398,03-17,16:13:55.839,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
399,03-17,16:13:55.867,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
400,03-17,16:13:55.869,1702,14640,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
401,03-17,16:13:55.875,1702,2250,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
402,03-17,16:13:55.879,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 1,E52,getLastAudibleStreamVolume  treamType: <*>
403,03-17,16:13:55.882,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 2,E52,getLastAudibleStreamVolume  treamType: <*>
404,03-17,16:13:55.883,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
405,03-17,16:13:55.885,1702,2395,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
406,03-17,16:13:55.889,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,E51,getDevicesForStream  streamType: <*>
407,03-17,16:13:55.891,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 3,E52,getLastAudibleStreamVolume  treamType: <*>
408,03-17,16:13:55.893,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,E51,getDevicesForStream  streamType: <*>
409,03-17,16:13:55.894,1702,2639,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
410,03-17,16:13:55.896,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
411,03-17,16:13:55.896,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 4,E52,getLastAudibleStreamVolume  treamType: <*>
412,03-17,16:13:55.899,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 5,E52,getLastAudibleStreamVolume  treamType: <*>
413,03-17,16:13:55.904,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 6,E52,getLastAudibleStreamVolume  treamType: <*>
414,03-17,16:13:55.906,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 7,E52,getLastAudibleStreamVolume  treamType: <*>
415,03-17,16:13:55.921,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 8,E52,getLastAudibleStreamVolume  treamType: <*>
416,03-17,16:13:55.937,1702,1737,D,ActivityManager,cleanUpApplicationRecord -- 12025,E36,cleanUpApplicationRecord -- <*>
417,03-17,16:13:55.937,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 12025, restart: false",E37,"cleanUpApplicationRecordLocked, pid: <*>, restart: false"
418,03-17,16:13:55.938,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 12025, euid: 0",E38,"cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>"
419,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,E147,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false
420,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,E146,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>
421,03-17,16:13:55.941,30852,30852,V,AudioManager,getMode...,E53,getMode...
422,03-17,16:13:55.944,30852,30852,V,AudioManager,setSpeakerphoneOn  on: true,E124,setSpeakerphoneOn  on: true
423,03-17,16:13:55.948,30852,30852,I,AudioManager,setSpeakerphoneOn on:true,E125,setSpeakerphoneOn on:true
424,03-17,16:13:56.080,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
425,03-17,16:13:56.177,1702,2644,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
426,03-17,16:13:56.261,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
427,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
428,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
429,03-17,16:13:58.485,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
430,03-17,16:13:58.796,1702,8303,D,PowerManagerService,"release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
431,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
432,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
433,03-17,16:14:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{aa90550 type 3 when 509142332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick",E120,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}},repeatInterval = <*>,listenerTag =time_tick"
434,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
435,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
436,03-17,16:14:00.003,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,E105,Received TIME_TICK alarm; rescheduling
437,03-17,16:14:00.004,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509202333,E116,scheduleTimeTickEvent triggerAtTime = <*>
438,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>"
439,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false
440,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>"
441,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false
442,03-17,16:14:00.049,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,E104,received broadcast <*>
443,03-17,16:14:00.050,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,E63,handleTimeUpdate
444,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
445,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
446,03-17,16:14:01.800,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261866434, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
447,03-17,16:14:01.801,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
448,03-17,16:14:01.964,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
449,03-17,16:14:01.964,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
450,03-17,16:14:01.978,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
451,03-17,16:14:01.978,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
452,03-17,16:14:02.045,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
453,03-17,16:14:02.045,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
454,03-17,16:14:02.056,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
455,03-17,16:14:02.057,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
456,03-17,16:14:02.066,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
457,03-17,16:14:02.066,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
458,03-17,16:14:02.080,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
459,03-17,16:14:02.080,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
460,03-17,16:14:02.090,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
461,03-17,16:14:02.090,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
462,03-17,16:14:02.107,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
463,03-17,16:14:02.107,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
464,03-17,16:14:02.121,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
465,03-17,16:14:02.122,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
466,03-17,16:14:02.136,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
467,03-17,16:14:02.136,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
468,03-17,16:14:02.147,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
469,03-17,16:14:02.148,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
470,03-17,16:14:02.155,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true)
471,03-17,16:14:02.156,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
