LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
564,2015-07-30,"23:03:54,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded"
565,2015-07-30,"23:43:22,414",WARN,LearnerHandler-/10.10.34.12,35276:LearnerHandler,575,******* GOODBYE /10.10.34.12:35276 ********,E1,******* GOODBYE /<*>:<*> ********
566,2015-07-30,"23:43:23,613",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING
567,2015-07-30,"23:44:01,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
568,2015-07-30,"23:44:04,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
569,2015-07-30,"23:44:58,183",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
570,2015-07-30,"23:49:40,005",WARN,RecvWorker,3:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
571,2015-07-30,"23:52:26,272",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
572,2015-07-31,"00:02:57,202",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
573,2015-07-31,"00:17:52,585",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14edfaa86f60013 with negotiated timeout 10000 for client /10.10.34.27:44600,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
574,2015-07-31,"00:19:18,655",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
575,2015-07-31,"00:19:19,582",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
576,2015-07-31,"00:19:37,018",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
577,2015-07-31,"11:01:40,975",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
578,2015-07-31,"11:01:54,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:34568,E2,Accepted socket connection from /<*>:<*>
579,2015-07-31,"11:01:57,854",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
580,2015-07-31,"11:09:01,762",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
581,2015-07-31,"15:31:40,971",INFO,Thread-1,QuorumCnxManager$Listener,486,My election bind port: 0.0.0.0/0.0.0.0:3888,E29,My election bind port: <*>/<*>:<*>
582,2015-07-31,"15:31:40,999",INFO,WorkerSender[myid=1],QuorumCnxManager,190,"Have smaller server identifier, so dropping the connection: (2, 1)",E23,"Have smaller server identifier, so dropping the connection: (<*>, <*>)"
583,2015-07-31,"15:31:42,213",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,738,FOLLOWING,E18,FOLLOWING
584,2015-07-31,"15:33:29,640",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
585,2015-07-31,"19:30:07,398",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING
586,2015-07-31,"19:30:07,403",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,740,"New election. My id =  1, proposed zxid=0x700000000",E30,"New election. My id =  <*>, proposed zxid=<*>"
587,2015-07-31,"19:30:07,445",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:host.name=mesos-master-1,E44,Server environment:<*>
588,2015-07-31,"19:30:07,452",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Follower,63,FOLLOWING - LEADER ELECTION TOOK - 49,E19,FOLLOWING - LEADER ELECTION TOOK - <*>
589,2015-07-31,"21:11:05,474",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ee3e057ed000c with negotiated timeout 10000 for client /10.10.34.37:49834,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
590,2015-07-31,"21:23:08,968",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:40061,E2,Accepted socket connection from /<*>:<*>
591,2015-07-31,"21:23:08,969",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:40061,E7,Client attempting to establish new session at /<*>:<*>
592,2015-07-31,"21:23:10,926",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:39525; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
593,2015-07-31,"21:23:12,897",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.35:48971; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
594,2015-07-31,"21:24:43,960",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
595,2015-07-31,"21:32:18,390",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ee3e057ed002c with negotiated timeout 10000 for client /10.10.34.19:43049,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
596,2015-07-31,"21:32:20,131",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.40:58713,E7,Client attempting to establish new session at /<*>:<*>
597,2015-07-31,"21:44:41,270",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:59661 which had sessionid 0x14ee3e057ed0027,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
598,2015-08-07,"07:27:47,425",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",E34,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LEADING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
599,2015-08-07,"07:27:47,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Follower,63,FOLLOWING - LEADER ELECTION TOOK - 238,E19,FOLLOWING - LEADER ELECTION TOOK - <*>
600,2015-08-10,"17:52:39,654",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
601,2015-08-10,"17:53:06,869",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
602,2015-08-10,"17:53:22,767",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.15:54175,E7,Client attempting to establish new session at /<*>:<*>
603,2015-08-10,"17:53:22,870",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
604,2015-08-10,"18:12:23,970",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
605,2015-08-10,"18:12:24,076",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
606,2015-08-10,"18:12:24,375",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
607,2015-08-10,"18:13:25,200",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
608,2015-08-10,"18:23:49,901",INFO,main,DatadirCleanupManager,78,autopurge.snapRetainCount set to 3,E4,autopurge.snapRetainCount set to <*>
609,2015-08-10,"18:23:50,332",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:java.vendor=Oracle Corporation,E44,Server environment:<*>
610,2015-08-10,"18:23:52,646",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x14f05578bd80018,E41,Revalidating client: <*>
611,2015-08-10,"18:23:52,649",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
612,2015-08-10,"18:23:52,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
613,2015-08-10,"18:23:52,653",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,E8,Client attempting to renew session <*> at /<*>:<*>
614,2015-08-10,"18:25:22,080",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",E44,Server environment:<*>
615,2015-08-10,"18:25:22,082",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.name=zookeeper,E44,Server environment:<*>
616,2015-08-10,"18:25:24,332",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x14f05578bd80013,E41,Revalidating client: <*>
617,2015-08-10,"18:25:39,907",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
618,2015-08-10,"18:27:49,007",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
619,2015-08-18,"16:09:13,285",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:34051,E40,Received connection request /<*>:<*>
620,2015-08-18,"16:09:15,099",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:os.name=Linux,E44,Server environment:<*>
621,2015-08-20,"13:28:51,889",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54839,E2,Accepted socket connection from /<*>:<*>
622,2015-08-20,"13:28:51,983",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:58349,E7,Client attempting to establish new session at /<*>:<*>
623,2015-08-20,"17:12:29,467",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:56471 (no session established for client),E9,Closed socket connection for client /<*>:<*> (no session established for client)
624,2015-08-20,"17:14:11,414",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,354,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,E14,Exception causing close of session <*> due to java.io.IOException: ZooKeeperServer not running
625,2015-08-20,"17:14:12,326",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",E37,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
626,2015-08-20,"17:14:23,824",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)",E35,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)"
627,2015-08-20,"17:22:22,288",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
628,2015-08-20,"17:24:06,873",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:58913,E7,Client attempting to establish new session at /<*>:<*>
629,2015-08-20,"17:24:07,582",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:36934,E2,Accepted socket connection from /<*>:<*>
630,2015-08-20,"17:24:07,816",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80013 with negotiated timeout 10000 for client /10.10.34.20:43137,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
631,2015-08-20,"19:02:23,456",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>
632,2015-08-20,"19:32:55,963",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
633,2015-08-20,"19:33:02,860",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
634,2015-08-20,"19:33:02,860",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>
635,2015-08-21,"15:55:04,347",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:50545; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
636,2015-08-21,"15:55:07,600",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:43278,E2,Accepted socket connection from /<*>:<*>
637,2015-08-21,"15:55:14,153",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.14:46136,E2,Accepted socket connection from /<*>:<*>
638,2015-08-24,"15:26:54,494",INFO,main,QuorumPeer,913,tickTime set to 2000,E48,tickTime set to <*>
639,2015-08-24,"15:27:03,681",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
640,2015-08-24,"15:29:13,641",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
641,2015-08-24,"15:36:13,663",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
642,2015-08-24,"15:37:13,664",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>
643,2015-08-24,"15:51:13,708",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>
