LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
737,31128,gige7,gige,temperature,1076272557,1,normal,E31,normal
738,46581,node-117,node,temperature,1076546891,1,ambient=32,E2,ambient=<*>
739,48065,node-41,node,temperature,1076619404,1,ambient=29,E2,ambient=<*>
740,48312,gige7,gige,temperature,1076650230,1,normal,E31,normal
741,80683,node-198,node,temperature,1077307801,1,ambient=33,E2,ambient=<*>
742,80531,node-174,node,temperature,1077300930,1,ambient=28,E2,ambient=<*>
743,77270,node-166,node,temperature,1077215565,1,ambient=31,E2,ambient=<*>
744,76723,node-55,node,temperature,1077205904,1,ambient=33,E2,ambient=<*>
745,74418,gige7,gige,temperature,1077159058,1,normal,E31,normal
746,69858,gige7,gige,temperature,1077042957,1,warning,E46,warning
747,69672,gige7,gige,temperature,1077015055,1,warning,E46,warning
748,69378,gige7,gige,temperature,1076961352,1,warning,E46,warning
749,61851,node-60,node,temperature,1076866153,1,ambient=31,E2,ambient=<*>
750,86744,gige7,gige,temperature,1077371471,1,warning,E46,warning
751,87515,gige7,gige,temperature,1077440772,1,normal,E31,normal
752,94825,node-45,node,temperature,1077647048,1,ambient=30,E2,ambient=<*>
753,90542,node-157,node,temperature,1077630300,1,ambient=30,E2,ambient=<*>
754,88946,gige7,gige,temperature,1077576377,1,normal,E31,normal
755,88671,node-148,node,temperature,1077556261,1,ambient=31,E2,ambient=<*>
756,87831,gige2,gige,temperature,1077480553,1,warning,E46,warning
757,87693,gige4,gige,temperature,1077462433,1,warning,E46,warning
758,198942,gige5,gige,temperature,1078030594,1,normal,E31,normal
759,225213,gige7,gige,temperature,1078547960,1,warning,E46,warning
760,225104,gige7,gige,temperature,1078536860,1,normal,E31,normal
761,224786,node-158,node,temperature,1078514733,1,ambient=31,E2,ambient=<*>
762,224581,gige7,gige,temperature,1078508057,1,warning,E46,warning
763,217618,node-20,node,temperature,1078468448,1,ambient=26,E2,ambient=<*>
764,217370,node-54,node,temperature,1078468284,1,ambient=31,E2,ambient=<*>
765,206594,gige7,gige,temperature,1078407820,1,normal,E31,normal
766,204767,gige7,gige,temperature,1078361621,1,warning,E46,warning
767,203383,gige6,gige,temperature,1078197816,1,normal,E31,normal
768,201365,node-74,node,temperature,1078160650,1,ambient=29,E2,ambient=<*>
769,199616,gige5,gige,temperature,1078110095,1,warning,E46,warning
770,199198,gige7,gige,temperature,1078057114,1,warning,E46,warning
771,261378,gige7,gige,temperature,1079210977,1,warning,E46,warning
772,239708,node-14,node,temperature,1079019604,1,ambient=27,E2,ambient=<*>
773,234084,node-240,node,temperature,1079013507,1,ambient=30,E2,ambient=<*>
774,229917,node-20,node,temperature,1078979550,1,ambient=26,E2,ambient=<*>
775,227358,gige7,gige,temperature,1078816469,1,warning,E46,warning
776,226272,gige7,gige,temperature,1078672165,1,warning,E46,warning
777,285818,gige7,gige,temperature,1080291435,1,normal,E31,normal
778,284101,gige7,gige,temperature,1080110219,1,warning,E46,warning
779,283501,gige6,gige,temperature,1080058332,1,normal,E31,normal
780,289816,gige7,gige,temperature,1080845907,1,normal,E31,normal
781,287985,gige7,gige,temperature,1080628083,1,normal,E31,normal
782,287951,gige7,gige,temperature,1080622682,1,normal,E31,normal
783,287022,gige7,gige,temperature,1080493066,1,warning,E46,warning
784,295921,gige7,gige,temperature,1081524579,1,warning,E46,warning
785,295528,gige7,gige,temperature,1081463375,1,normal,E31,normal
786,301157,gige7,gige,temperature,1081959922,1,warning,E46,warning
787,300050,gige7,gige,temperature,1081830909,1,normal,E31,normal
788,298512,gige7,gige,temperature,1081791006,1,normal,E31,normal
789,297326,gige7,gige,temperature,1081684787,1,normal,E31,normal
790,309472,node-30,node,temperature,1082039149,1,ambient=34,E2,ambient=<*>
791,314590,gige7,gige,temperature,1082202403,1,warning,E46,warning
792,316541,gige7,gige,temperature,1082824335,1,warning,E46,warning
793,316533,gige7,gige,temperature,1082819535,1,normal,E31,normal
794,316105,gige7,gige,temperature,1082742429,1,warning,E46,warning
795,315684,gige7,gige,temperature,1082629326,1,normal,E31,normal
796,330049,gige7,gige,temperature,1083231744,1,warning,E46,warning
797,329889,node-217,node,temperature,1083208215,1,ambient=31,E2,ambient=<*>
798,316991,gige7,gige,temperature,1083025647,1,normal,E31,normal
799,340621,gige7,gige,temperature,1083424951,1,warning,E46,warning
800,342541,gige7,gige,temperature,1083973367,1,warning,E46,warning
801,342400,gige7,gige,temperature,1083930762,1,warning,E46,warning
802,342193,node-244,node,temperature,1083879601,1,ambient=32,E2,ambient=<*>
803,341967,gige7,gige,temperature,1083844658,1,normal,E31,normal
804,341924,node-237,node,temperature,1083831510,1,ambient=33,E2,ambient=<*>
805,341629,gige7,gige,temperature,1083744155,1,warning,E46,warning
806,341358,gige7,gige,temperature,1083688955,1,warning,E46,warning
807,341168,gige7,gige,temperature,1083639753,1,warning,E46,warning
808,340799,gige7,gige,temperature,1083522751,1,warning,E46,warning
809,350670,node-240,node,temperature,1084653390,1,ambient=35,E2,ambient=<*>
810,350386,node-234,node,temperature,1084631343,1,ambient=31,E2,ambient=<*>
811,350295,node-239,node,temperature,1084629363,1,ambient=31,E2,ambient=<*>
812,350242,node-108,node,temperature,1084626810,1,ambient=31,E2,ambient=<*>
813,350134,node-109,node,temperature,1084621410,1,ambient=30,E2,ambient=<*>
814,349094,node-111,node,temperature,1084529940,1,ambient=31,E2,ambient=<*>
815,348979,node-112,node,temperature,1084518061,1,ambient=29,E2,ambient=<*>
816,348683,gige7,gige,temperature,1084476183,1,warning,E46,warning
817,346095,gige7,gige,temperature,1084427882,1,normal,E31,normal
818,346052,node-137,node,temperature,1084418581,1,ambient=26,E2,ambient=<*>
819,346034,gige7,gige,temperature,1084413482,1,normal,E31,normal
820,345974,gige6,gige,temperature,1084380782,1,warning,E46,warning
821,345944,gige6,gige,temperature,1084370883,1,normal,E31,normal
822,345634,node-237,node,temperature,1084314360,1,ambient=33,E2,ambient=<*>
823,367104,gige7,gige,temperature,1085206086,1,normal,E31,normal
824,371489,node-237,node,temperature,1085883660,1,ambient=31,E2,ambient=<*>
825,371437,gige7,gige,temperature,1085855902,1,warning,E46,warning
826,369384,gige4,gige,temperature,1085598845,1,critical,E15,critical
827,383080,node-239,node,temperature,1086491940,1,ambient=34,E2,ambient=<*>
828,382894,node-238,node,temperature,1086438690,1,ambient=35,E2,ambient=<*>
829,381787,node-111,node,temperature,1086206761,1,ambient=30,E2,ambient=<*>
830,381569,gige4,gige,temperature,1086197563,1,warning,E46,warning
831,381210,node-166,node,temperature,1086194970,1,ambient=35,E2,ambient=<*>
832,381139,node-16,node,temperature,1086194820,1,ambient=33,E2,ambient=<*>
833,380887,node-247,node,temperature,1086178590,1,ambient=33,E2,ambient=<*>
834,380233,gige7,gige,temperature,1086096701,1,normal,E31,normal
835,376418,node-47,node,temperature,1086025702,1,ambient=30,E2,ambient=<*>
836,376386,node-105,node,temperature,1086025689,1,ambient=28,E2,ambient=<*>
837,375624,node-194,node,temperature,1086025505,1,ambient=27,E2,ambient=<*>
838,374004,gige4,gige,temperature,1085997759,1,warning,E46,warning
839,372299,gige6,gige,temperature,1085939607,1,warning,E46,warning
840,385237,gige3,gige,temperature,1086927360,1,normal,E31,normal
841,385089,gige3,gige,temperature,1086882060,1,normal,E31,normal
842,384693,gige7,gige,temperature,1086805621,1,warning,E46,warning
843,384641,node-225,node,temperature,1086794700,1,ambient=32,E2,ambient=<*>
844,384130,node-239,node,temperature,1086699270,1,ambient=31,E2,ambient=<*>
845,383593,node-238,node,temperature,1086602640,1,ambient=35,E2,ambient=<*>
846,383318,node-108,node,temperature,1086543570,1,ambient=32,E2,ambient=<*>
847,386596,node-20,node,temperature,1087478914,1,ambient=28,E2,ambient=<*>
848,386775,gige7,gige,temperature,1087499233,1,warning,E46,warning
849,387324,node-225,node,temperature,1087501911,1,ambient=30,E2,ambient=<*>
850,391092,gige7,gige,temperature,1087643842,1,normal,E31,normal
851,391300,gige6,gige,temperature,1087728445,1,warning,E46,warning
852,393242,gige7,gige,temperature,1088265456,1,normal,E31,normal
853,392859,gige7,gige,temperature,1088038353,1,normal,E31,normal
854,392847,gige7,gige,temperature,1088034153,1,normal,E31,normal
855,391811,gige7,gige,temperature,1087867648,1,normal,E31,normal
856,391646,node-234,node,temperature,1087853310,1,ambient=31,E2,ambient=<*>
857,395148,gige7,gige,temperature,1088937476,1,normal,E31,normal
858,394089,node-188,node,temperature,1088608620,1,ambient=31,E2,ambient=<*>
859,393440,gige7,gige,temperature,1088371359,1,warning,E46,warning
860,396477,gige7,gige,temperature,1089388091,1,normal,E31,normal
861,395945,gige5,gige,temperature,1089210393,1,warning,E46,warning
862,395216,gige5,gige,temperature,1088965285,1,warning,E46,warning
863,395178,gige6,gige,temperature,1088948576,1,warning,E46,warning
864,407464,gige7,gige,temperature,1090176813,1,warning,E46,warning
865,409366,node-212,node,temperature,1091251446,1,ambient=29,E2,ambient=<*>
866,409190,gige7,gige,temperature,1091231048,1,warning,E46,warning
867,409063,gige6,gige,temperature,1091154558,1,normal,E31,normal
868,408905,gige7,gige,temperature,1091074742,1,warning,E46,warning
869,408669,gige6,gige,temperature,1090924449,1,warning,E46,warning
870,411736,gige7,gige,temperature,1091851474,1,normal,E31,normal
871,410909,gige7,gige,temperature,1091423054,1,normal,E31,normal
872,415132,gige7,gige,temperature,1092507298,1,warning,E46,warning
873,416347,gige6,gige,temperature,1093125020,1,normal,E31,normal
874,416032,gige7,gige,temperature,1092958814,1,warning,E46,warning
875,415725,gige7,gige,temperature,1092870612,1,normal,E31,normal
876,415585,gige7,gige,temperature,1092794408,1,normal,E31,normal
877,415440,gige7,gige,temperature,1092718806,1,normal,E31,normal
878,415407,gige7,gige,temperature,1092699905,1,warning,E46,warning
879,415297,gige7,gige,temperature,1092632401,1,warning,E46,warning
880,415274,gige7,gige,temperature,1092610501,1,normal,E31,normal
881,417446,gige7,gige,temperature,1093560329,1,normal,E31,normal
882,417398,gige7,gige,temperature,1093553730,1,warning,E46,warning
883,417284,gige7,gige,temperature,1093529428,1,warning,E46,warning
884,419465,gige7,gige,temperature,1093902333,1,warning,E46,warning
885,419403,gige7,gige,temperature,1093856733,1,warning,E46,warning
886,422863,node-11,node,temperature,1094755801,1,ambient=29,E2,ambient=<*>
887,421827,gige7,gige,temperature,1094640341,1,normal,E31,normal
888,420523,gige7,gige,temperature,1094479239,1,normal,E31,normal
889,431406,node-108,node,temperature,1095349170,1,ambient=30,E2,ambient=<*>
890,429727,node-153,node,temperature,1095347103,1,ambient=30,E2,ambient=<*>
891,425381,node-154,node,temperature,1095341774,1,ambient=33,E2,ambient=<*>
892,433158,node-132,node,temperature,1095352261,1,ambient=32,E2,ambient=<*>
893,433405,gige7,gige,temperature,1095412800,1,normal,E31,normal
894,433626,node-167,node,temperature,1095486301,1,ambient=27,E2,ambient=<*>
895,433841,gige7,gige,temperature,1095539107,1,warning,E46,warning
896,435317,gige7,gige,temperature,1096178141,1,normal,E31,normal
897,435259,gige7,gige,temperature,1096137336,1,normal,E31,normal
898,435206,node-41,node,temperature,1096130881,1,ambient=32,E2,ambient=<*>
899,434839,gige5,gige,temperature,1095964227,1,normal,E31,normal
900,434251,gige7,gige,temperature,1095742219,1,warning,E46,warning
901,434198,node-93,node,temperature,1095712050,1,ambient=33,E2,ambient=<*>
902,434077,gige7,gige,temperature,1095656714,1,warning,E46,warning
903,434057,gige7,gige,temperature,1095644114,1,normal,E31,normal
904,436643,gige6,gige,temperature,1096581363,1,normal,E31,normal
905,436603,gige7,gige,temperature,1096548961,1,normal,E31,normal
906,436574,gige7,gige,temperature,1096527660,1,warning,E46,warning
