LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
683,Jul,3,20:25:13,calvisitor-10-105-161-225,GoogleSoftwareUpdateAgent,33847,,2017-07-03 20:25:13.378 GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x10053b310 productID=com.google.Keystone version=1.2.8.57 xc=<KSPathExistenceChecker:0x10053ac30 path=/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle> url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:17 ticketVersion=1 > )} Using server: <KSOmahaServer:0x100248090 engine=<KSUpdateEngine:0x1007249c0> >,E89,<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:<*> productID=<*> version=<*> xc=<KSPathExistenceChecker:<*> path=<*> url=<*> creationDate=<*>-<*>-<*> <*>:<*>:<*> ticketVersion=<*> > )} Using server: <KSOmahaServer:<*> engine=<KSUpdateEngine:<*>> >
684,Jul,3,20:55:46,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[20:55:46.310] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>
685,Jul,3,20:56:39,calvisitor-10-105-161-225,WeChat,24144,,jemmytest,E253,jemmytest
686,Jul,3,20:56:57,calvisitor-10-105-161-225,QQ,10018,,FA||Url||taskID[2019353376] dealloc,E216,FA||Url||taskID[<*>] dealloc
687,Jul,3,21:03:03,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:03:03.265] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>
688,Jul,3,21:07:43,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:07:43.005] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
689,Jul,3,21:17:04,calvisitor-10-105-161-225,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off
690,Jul,3,21:20:07,calvisitor-10-105-161-225,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
691,Jul,3,21:23:13,calvisitor-10-105-161-225,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.33936,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>"
692,Jul,3,21:27:07,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:27:07.761] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>
693,Jul,3,21:30:39,calvisitor-10-105-161-225,ntpd,207,,sigio_handler: sigio_handler_active != 1,E312,sigio_handler: sigio_handler_active != <*>
694,Jul,3,21:30:39,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21502 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route
695,Jul,3,21:30:39,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21503 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route
696,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,CCFile::captureLog,E167,CCFile::captureLog
697,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>"
698,Jul,3,21:30:44,authorMacBook-Pro,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>
699,Jul,3,21:30:50,authorMacBook-Pro,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,E299,Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>
700,Jul,3,21:30:54,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.74:443,E49,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>
701,Jul,3,21:30:55,airbears2-10-142-110-255,kernel,0,,Sandbox: com.apple.Addres(33959) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder
702,Jul,3,21:35:36,airbears2-10-142-110-255,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive'
703,Jul,3,21:41:47,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[21:41:47.568] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
704,Jul,3,22:16:48,airbears2-10-142-110-255,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
705,Jul,3,22:32:26,airbears2-10-142-110-255,WeChat,24144,,jemmytest,E253,jemmytest
706,Jul,3,23:07:12,airbears2-10-142-110-255,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520841203.7",E271,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>.<*>"
707,Jul,3,23:07:40,airbears2-10-142-110-255,locationd,82,,Location icon should now be in state 'Active',E258,Location icon should now be in state 'Active'
708,Jul,3,23:16:10,airbears2-10-142-110-255,QQ,10018,,FA||Url||taskID[2019353410] dealloc,E216,FA||Url||taskID[<*>] dealloc
709,Jul,3,23:23:34,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34080,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
710,Jul,3,23:24:32,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[23:24:32.378] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
711,Jul,3,23:29:01,airbears2-10-142-110-255,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive'
712,Jul,3,23:31:42,airbears2-10-142-110-255,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off
713,Jul,3,23:44:36,airbears2-10-142-110-255,kernel,0,,ARPT: 697702.656868: AirPort_Brcm43xx::powerChange: System Sleep,E126,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Sleep
714,Jul,3,23:55:44,airbears2-10-142-110-255,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,E320,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>
715,Jul,4,00:22:21,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6349 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
716,Jul,4,00:23:04,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6306 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
717,Jul,4,00:35:57,airbears2-10-142-110-255,kernel,0,,ARPT: 697853.842104: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],E128,ARPT: <*>.<*>: AirPort_<*>::syncPowerState: WWEN[enabled]
718,Jul,4,00:35:57,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5533 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
719,Jul,4,00:36:02,airbears2-10-142-110-255,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
720,Jul,4,00:36:07,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 44944 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
721,Jul,4,00:48:29,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9749 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
722,Jul,4,01:00:22,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,646,,Checking iCDP status for DSID 874161398 (checkWithServer=0),E185,Checking iCDP status for DSID <*> (checkWithServer=<*>)
723,Jul,4,01:00:25,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1883 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
724,Jul,4,01:00:35,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>
725,Jul,4,01:13:14,airbears2-10-142-110-255,kernel,0,,ARPT: 698052.637142: AirPort_Brcm43xx::powerChange: System Sleep,E126,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Sleep
726,Jul,4,01:24:39,airbears2-10-142-110-255,kernel,0,,ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable]
727,Jul,4,01:37:11,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 207556 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
728,Jul,4,01:37:37,airbears2-10-142-110-255,kernel,0,,ARPT: 698150.103985: wl0: setup_keepalive: Remote IP: 17.249.12.144,E147,ARPT: <*>.<*>: wl0: setup_keepalive: Remote IP: <*>
729,Jul,4,01:37:39,airbears2-10-142-110-255,kernel,0,,ARPT: 698152.085457: AirPort_Brcm43xx::powerChange: System Sleep,E126,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Sleep
730,Jul,4,01:48:57,airbears2-10-142-110-255,kernel,0,,ARPT: 698152.618948: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,E139,ARPT: <*>.<*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
731,Jul,4,01:48:57,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 206850 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
732,Jul,4,01:49:07,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 206840 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
733,Jul,4,02:01:03,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,E57,<*>::prePCIWake - power up complete - took <*> us
734,Jul,4,02:01:14,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 39837 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
735,Jul,4,02:01:30,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34203,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,E202,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:<*> Err:<*> Errno:<*> Operation not permitted
736,Jul,4,02:13:35,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>
737,Jul,4,02:25:27,airbears2-10-142-110-255,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>
738,Jul,4,02:25:27,airbears2-10-142-110-255,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
739,Jul,4,02:25:38,airbears2-10-142-110-255,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList
740,Jul,4,02:25:47,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 38276 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
741,Jul,4,02:26:13,airbears2-10-142-110-255,kernel,0,,ARPT: 698348.781411: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:1c57:7ef3:8f8e:5a10,E142,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>
742,Jul,4,02:37:39,airbears2-10-142-110-255,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>
743,Jul,4,02:37:39,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3199 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
744,Jul,4,02:38:25,airbears2-10-142-110-255,kernel,0,,ARPT: 698398.428268: wl0: setup_keepalive: Remote IP: 17.249.12.88,E147,ARPT: <*>.<*>: wl0: setup_keepalive: Remote IP: <*>
745,Jul,4,02:49:55,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1728 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
746,Jul,4,02:49:55,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1728 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
747,Jul,4,02:50:09,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34235,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
748,Jul,4,03:01:56,airbears2-10-142-110-255,kernel,0,,RTC: PowerByCalendarDate setting ignored,E296,RTC: PowerByCalendarDate setting ignored
749,Jul,4,03:02:06,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1732 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
750,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,ARPT: 698501.213099: ARPT: Wake Reason: Wake on TCP Timeout,E132,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on TCP Timeout
751,Jul,4,03:26:40,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 34623 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
752,Jul,4,03:27:06,airbears2-10-142-110-255,kernel,0,,ARPT: 698596.169927: wl0: setup_keepalive: Local IP: 10.142.110.255,E145,ARPT: <*>.<*>: wl0: setup_keepalive: Local IP: <*>
753,Jul,4,03:38:32,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>
754,Jul,4,03:38:55,airbears2-10-142-110-255,kernel,0,,Sandbox: com.apple.Addres(34268) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder
755,Jul,4,03:50:54,airbears2-10-142-110-255,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>
756,Jul,4,03:50:58,airbears2-10-142-110-255,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E303,"SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
757,Jul,4,03:51:31,airbears2-10-142-110-255,kernel,0,,"PM response took 1999 ms (54, powerd)",E288,"PM response took <*> ms (<*>, powerd)"
758,Jul,4,04:15:26,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 31785 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
759,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event
760,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>
761,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 5 us,E57,<*>::prePCIWake - power up complete - took <*> us
762,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,en0: channel changed to 6,E208,en0: channel changed to <*>
763,Jul,4,04:27:39,airbears2-10-142-110-255,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>
