LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
616,Jul,1,04:05:18,combo,su(pam_unix),20298,session closed for user cyrus,E101,session closed for user <*>
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
618,Jul,1,04:11:35,combo,su(pam_unix),21530,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
619,Jul,1,04:11:36,combo,su(pam_unix),21530,session closed for user news,E101,session closed for user <*>
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session closed for user test,E101,session closed for user <*>
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session closed for user test,E101,session closed for user <*>
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session closed for user test,E101,session closed for user <*>
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session closed for user test,E101,session closed for user <*>
628,Jul,1,07:57:30,combo,ftpd,21952,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
629,Jul,1,07:57:30,combo,ftpd,21951,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
630,Jul,1,07:57:30,combo,ftpd,21957,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
631,Jul,1,07:57:30,combo,ftpd,21953,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
632,Jul,1,07:57:30,combo,ftpd,21954,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
633,Jul,1,07:57:30,combo,ftpd,21955,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
634,Jul,1,07:57:30,combo,ftpd,21950,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
635,Jul,1,07:57:30,combo,ftpd,21956,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
636,Jul,1,07:57:30,combo,ftpd,21958,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
637,Jul,1,07:57:30,combo,ftpd,21945,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
638,Jul,1,07:57:30,combo,ftpd,21959,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
639,Jul,1,07:57:30,combo,ftpd,21940,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
640,Jul,1,07:57:30,combo,ftpd,21941,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
641,Jul,1,07:57:30,combo,ftpd,21946,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
642,Jul,1,07:57:30,combo,ftpd,21937,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
643,Jul,1,07:57:30,combo,ftpd,21943,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
644,Jul,1,07:57:30,combo,ftpd,21944,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
645,Jul,1,07:57:30,combo,ftpd,21948,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
646,Jul,1,07:57:30,combo,ftpd,21947,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
647,Jul,1,07:57:30,combo,ftpd,21942,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
648,Jul,1,07:57:30,combo,ftpd,21938,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
649,Jul,1,07:57:30,combo,ftpd,21949,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
650,Jul,1,07:57:30,combo,ftpd,21939,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
651,Jul,1,09:14:43,combo,sshd(pam_unix),22099,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
652,Jul,1,09:14:43,combo,sshd(pam_unix),22104,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
653,Jul,1,09:14:43,combo,sshd(pam_unix),22104,session closed for user test,E101,session closed for user <*>
654,Jul,1,09:14:43,combo,sshd(pam_unix),22106,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
655,Jul,1,09:14:44,combo,sshd(pam_unix),22099,session closed for user test,E101,session closed for user <*>
656,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
657,Jul,1,09:14:44,combo,sshd(pam_unix),22106,session closed for user test,E101,session closed for user <*>
658,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session closed for user test,E101,session closed for user <*>
659,Jul,1,10:56:41,combo,sshd(pam_unix),22272,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
660,Jul,1,10:56:41,combo,sshd(pam_unix),22269,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
661,Jul,1,10:56:41,combo,sshd(pam_unix),22277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
662,Jul,1,10:56:42,combo,sshd(pam_unix),22271,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
663,Jul,1,10:56:42,combo,sshd(pam_unix),22273,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
664,Jul,1,10:56:42,combo,sshd(pam_unix),22270,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
665,Jul,1,10:56:43,combo,sshd(pam_unix),22268,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
666,Jul,1,10:56:43,combo,sshd(pam_unix),22274,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
667,Jul,1,10:56:44,combo,sshd(pam_unix),22276,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
668,Jul,1,10:56:44,combo,sshd(pam_unix),22275,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
669,Jul,2,01:41:32,combo,sshd(pam_unix),23533,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
670,Jul,2,01:41:32,combo,sshd(pam_unix),23534,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
671,Jul,2,01:41:32,combo,sshd(pam_unix),23535,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
672,Jul,2,01:41:32,combo,sshd(pam_unix),23536,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
673,Jul,2,01:41:32,combo,sshd(pam_unix),23533,session closed for user test,E101,session closed for user <*>
674,Jul,2,01:41:32,combo,sshd(pam_unix),23534,session closed for user test,E101,session closed for user <*>
675,Jul,2,01:41:32,combo,sshd(pam_unix),23535,session closed for user test,E101,session closed for user <*>
676,Jul,2,01:41:32,combo,sshd(pam_unix),23536,session closed for user test,E101,session closed for user <*>
677,Jul,2,01:41:33,combo,sshd(pam_unix),23544,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
678,Jul,2,01:41:33,combo,sshd(pam_unix),23544,session closed for user test,E101,session closed for user <*>
679,Jul,2,01:41:33,combo,sshd(pam_unix),23545,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
680,Jul,2,01:41:33,combo,sshd(pam_unix),23546,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
681,Jul,2,01:41:33,combo,sshd(pam_unix),23547,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
682,Jul,2,01:41:33,combo,sshd(pam_unix),23545,session closed for user test,E101,session closed for user <*>
683,Jul,2,01:41:33,combo,sshd(pam_unix),23546,session closed for user test,E101,session closed for user <*>
684,Jul,2,01:41:33,combo,sshd(pam_unix),23547,session closed for user test,E101,session closed for user <*>
685,Jul,2,04:04:02,combo,su(pam_unix),24117,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
686,Jul,2,04:04:02,combo,su(pam_unix),24117,session closed for user cyrus,E101,session closed for user <*>
687,Jul,2,04:04:03,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
688,Jul,2,04:09:53,combo,su(pam_unix),24511,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
689,Jul,2,04:09:54,combo,su(pam_unix),24511,session closed for user news,E101,session closed for user <*>
690,Jul,2,04:15:33,combo,sshd(pam_unix),24588,check pass; user unknown,E27,check pass; user unknown
691,Jul,2,04:15:33,combo,sshd(pam_unix),24588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
692,Jul,2,04:15:33,combo,sshd(pam_unix),24587,check pass; user unknown,E27,check pass; user unknown
693,Jul,2,04:15:33,combo,sshd(pam_unix),24587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
694,Jul,2,04:15:33,combo,sshd(pam_unix),24590,check pass; user unknown,E27,check pass; user unknown
695,Jul,2,04:15:33,combo,sshd(pam_unix),24590,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
696,Jul,2,04:15:43,combo,sshd(pam_unix),24573,check pass; user unknown,E27,check pass; user unknown
697,Jul,2,04:15:43,combo,sshd(pam_unix),24573,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
698,Jul,2,04:15:43,combo,sshd(pam_unix),24574,check pass; user unknown,E27,check pass; user unknown
699,Jul,2,04:15:43,combo,sshd(pam_unix),24574,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
700,Jul,2,04:15:43,combo,sshd(pam_unix),24576,check pass; user unknown,E27,check pass; user unknown
701,Jul,2,04:15:43,combo,sshd(pam_unix),24576,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
702,Jul,2,04:15:43,combo,sshd(pam_unix),24578,check pass; user unknown,E27,check pass; user unknown
703,Jul,2,04:15:43,combo,sshd(pam_unix),24578,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
704,Jul,2,04:15:43,combo,sshd(pam_unix),24579,check pass; user unknown,E27,check pass; user unknown
705,Jul,2,04:15:43,combo,sshd(pam_unix),24579,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
706,Jul,2,04:15:43,combo,sshd(pam_unix),24581,check pass; user unknown,E27,check pass; user unknown
707,Jul,2,04:15:43,combo,sshd(pam_unix),24581,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
708,Jul,2,04:15:43,combo,sshd(pam_unix),24583,check pass; user unknown,E27,check pass; user unknown
709,Jul,2,04:15:43,combo,sshd(pam_unix),24583,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
710,Jul,3,04:07:47,combo,su(pam_unix),26964,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
711,Jul,3,04:07:48,combo,su(pam_unix),26964,session closed for user cyrus,E101,session closed for user <*>
712,Jul,3,04:07:49,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
713,Jul,3,04:07:55,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded
714,Jul,3,04:08:03,combo,syslogd 1.4.1,,restart.,E90,restart.
715,Jul,3,04:08:03,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
716,Jul,3,04:14:00,combo,su(pam_unix),28416,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
717,Jul,3,04:14:01,combo,su(pam_unix),28416,session closed for user news,E101,session closed for user <*>
718,Jul,3,10:05:25,combo,ftpd,32069,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
719,Jul,3,10:05:25,combo,ftpd,32067,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
720,Jul,3,10:05:25,combo,ftpd,32070,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
721,Jul,3,10:05:25,combo,ftpd,32053,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
722,Jul,3,10:05:25,combo,ftpd,32066,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
723,Jul,3,10:05:25,combo,ftpd,32068,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
724,Jul,3,10:05:25,combo,ftpd,32065,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
725,Jul,3,10:05:25,combo,ftpd,32062,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
726,Jul,3,10:05:25,combo,ftpd,32063,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
727,Jul,3,10:05:25,combo,ftpd,32059,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
728,Jul,3,10:05:25,combo,ftpd,32060,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
729,Jul,3,10:05:25,combo,ftpd,32071,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
730,Jul,3,10:05:25,combo,ftpd,32051,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
731,Jul,3,10:05:25,combo,ftpd,32057,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
732,Jul,3,10:05:25,combo,ftpd,32050,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
733,Jul,3,10:05:25,combo,ftpd,32056,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
